ABN MMS ID,Network Id,ABN035,Aleph ID,Network Number
990005087870108281,991119029129705501,(ABN)000508787ABN01,000508787-ABN01,(CH-ZuSLS)991119029129705501; (IDSBB)003854405DSV01; (NEBIS)005278611EBI01; (RERO)0077927-41slsp; 223345474; (swissbib)223345474-41slsp_network
990001065040108281,991016921509705501,(ABN)000106504ABN01,000106504-ABN01,(CH-ZuSLS)991016921509705501; (IDSSG)000225969HSB01; (IDSBB)002060949DSV01; (IDSLU)000193340ILU01; (NEBIS)004003183EBI01; (RERO)R008602746-41slsp; 213464616; (swissbib)213464616-41slsp_network
990000407600108281,991157736029705501,(ABN)000040760ABN01,000040760-ABN01,(CH-ZuSLS)991157736029705501; (IDSLU)000615258ILU01; (NEBIS)004251896EBI01; (RERO)R004162376-41slsp; 215080890; (swissbib)215080890-41slsp_network
990005694700108281,991089689739705501,(ABN)000569470ABN01,000569470-ABN01,(CH-ZuSLS)991089689739705501; (IDSSG)000814271HSB01; (IDSBB)005565559DSV01; (NEBIS)006387454EBI01; (IDSLU)000982503ILU01; (RERO)R006061181-41slsp; 240355709; (swissbib)240355709-41slsp_network
990000599440108281,991014583639705501,(ABN)000059944ABN01,000059944-ABN01,(CH-ZuSLS)991014583639705501; (IDSSG)000285540HSB01; (NEBIS)004965222EBI01; (IDSLU)000003732ILU01; (IDSBB)000782143DSV01; (RERO)0536930-41slsp; 219026173; (swissbib)219026173-41slsp_network
990004839150108281,991086598559705501,(ABN)000483915ABN01,000483915-ABN01,(CH-ZuSLS)991086598559705501; (IDSSG)000488980HSB01; (IDSLU)000765823ILU01; (NEBIS)005811211EBI01; (IDSBB)004879759DSV01; (RERO)R005051314-41slsp; 216171679; (swissbib)216171679-41slsp_network
990003822510108281,991002892709705501,(ABN)000382251ABN01,000382251-ABN01,(CH-ZuSLS)991002892709705501; (Sz)vtls000719200; (IDSBB)006904727DSV01; (IDSBB)004527140DSV01; 220577234; (swissbib)220577234-41slsp_network
990007759940108281,991029885479705501,(ABN)000775994ABN01,000775994-ABN01,(CH-ZuSLS)991029885479705501; (OCoLC)880716157; (IDSBB)006309450DSV01; 067140653; (swissbib)067140653-41slsp_network
990009002930108281,991143760469705501,(ABN)000900293ABN01,000900293-ABN01,(CH-ZuSLS)991143760469705501; (OCoLC)1119147190; (OCoLC)1079478095; (DE-599)DNB117334795X; (IDSBB)007156075DSV01; (RERO)R009026275-41slsp; (IDSSG)001062744HSB01; (NEBIS)011461715EBI01; (IDSLU)001370285ILU01; 226720713; (swissbib)226720713-41slsp_network
990000377210108281,991079728219705501,(ABN)000037721ABN01,000037721-ABN01,(CH-ZuSLS)991079728219705501; (IDSBB)002277204DSV01; 037349902; (swissbib)037349902-41slsp_network
990001044690108281,991068419839705501,(ABN)000104469ABN01,000104469-ABN01,(CH-ZuSLS)991068419839705501; (IDSSG)000770220HSB01; 004243080; (swissbib)004243080-41slsp_network
990007199710108281,991086911299705501,(ABN)000719971ABN01,000719971-ABN01,(CH-ZuSLS)991086911299705501; (IDSBB)001444678DSV01; 034415955; (swissbib)034415955-41slsp_network
990005182330108281,991126808979705501,(ABN)000518233ABN01,000518233-ABN01,(CH-ZuSLS)991126808979705501; (IDSLU)000857070ILU01; (IDSBB)001667002DSV01; 240106725; (swissbib)240106725-41slsp_network
990001158570108281,991039060719705501,(ABN)000115857ABN01,000115857-ABN01,(CH-ZuSLS)991039060719705501; (IDSBB)003504756DSV01; 045630747; (swissbib)045630747-41slsp_network
990005539520108281,991044121329705501,(ABN)000553952ABN01,000553952-ABN01,(CH-ZuSLS)991044121329705501; (IDSBB)000462651DSV01; (IDSSG)000102079HSB01; 230674291; (swissbib)230674291-41slsp_network
990000698190108281,991138300679705501,(ABN)000069819ABN01,000069819-ABN01,(CH-ZuSLS)991138300679705501; (IDSLU)000083350ILU01; (IDSSG)000097995HSB01; (IDSBB)001098058DSV01; (RERO)2152001-41slsp; (NEBIS)001466660EBI01; 211166200; (swissbib)211166200-41slsp_network
990007015170108281,991115097239705501,(ABN)000701517ABN01,000701517-ABN01,(CH-ZuSLS)991115097239705501; (RERO)R006283606-41slsp; (IDSBB)003633024DSV01; (NEBIS)008750793EBI01; 241043301; (swissbib)241043301-41slsp_network
990001645720108281,991158286489705501,(ABN)000164572ABN01,000164572-ABN01,(CH-ZuSLS)991158286489705501; (SBT)000035809SBT01; 243531931; (swissbib)243531931-41slsp_network
990007789930108281,991041952449705501,(ABN)000778993ABN01,000778993-ABN01,(CH-ZuSLS)991041952449705501; (IDSBB)006394981DSV01; (IDSSG)000714321HSB01; (IDSLU)001200985ILU01; (RERO)R008187452-41slsp; (NEBIS)010466283EBI01; 234389893; (swissbib)234389893-41slsp_network
990004059380108281,991089252059705501,(ABN)000405938ABN01,000405938-ABN01,(CH-ZuSLS)991089252059705501; (IDSBB)000345325DSV01; 023348348; (swissbib)023348348-41slsp_network
990004606460108281,991021491109705501,(ABN)000460646ABN01,000460646-ABN01,(CH-ZuSLS)991021491109705501; (IDSBB)003461062DSV01; (IDSSG)000356615HSB01; (NEBIS)005456968EBI01; (RERO)R006100388-41slsp; 213843307; (swissbib)213843307-41slsp_network
990003588120108281,991143992609705501,(ABN)000358812ABN01,000358812-ABN01,(CH-ZuSLS)991143992609705501; (IDSLU)000561253ILU01; 010347135; (swissbib)010347135-41slsp_network
990005405620108281,991035288379705501,(ABN)000540562ABN01,000540562-ABN01,(CH-ZuSLS)991035288379705501; (IDSBB)002529547DSV01; 038155524; (swissbib)038155524-41slsp_network
990000246660108281,991042752739705501,(ABN)000024666ABN01,000024666-ABN01,(CH-ZuSLS)991042752739705501; (IDSBB)001379142DSV01; (IDSLU)000032603ILU01; (NEBIS)003239626EBI01; 231436734; (swissbib)231436734-41slsp_network
990008821110108281,991170686900405501,(ABN)000882111ABN01,000882111-ABN01,(CH-ZuSLS)991170686900405501; (DE-627)1747260371
990001173040108281,991001973739705501,(ABN)000117304ABN01,000117304-ABN01,(CH-ZuSLS)991001973739705501; (IDSLU)000337008ILU01; (IDSBB)002020968DSV01; 230185983; (swissbib)230185983-41slsp_network
990003327420108281,991136014749705501,(ABN)000332742ABN01,000332742-ABN01,(CH-ZuSLS)991136014749705501; (Sz)vtls000642094; (IDSBB)004447218DSV01; 056888260; (swissbib)056888260-41slsp_network
990001323200108281,991044276719705501,(ABN)000132320ABN01,000132320-ABN01,(CH-ZuSLS)991044276719705501; (IDSLU)000826223ILU01; (NEBIS)001990311EBI01; (IDSBB)000758264DSV01; (RERO)R003178154-41slsp; 235862894; (swissbib)235862894-41slsp_network
990008951470108281,991171044925905501,(ABN)000895147ABN01,000895147-ABN01,(CH-ZuSLS)991171044925905501; (DE-627)1796426431
990008540170108281,991071490009705501,(ABN)000854017ABN01,000854017-ABN01,(CH-ZuSLS)991071490009705501; (OCoLC)1096292547; (DE-599)DNB1182713653; (IDSBB)007194641DSV01; (NEBIS)011434547EBI01; (IDSLU)001372736ILU01; 234509813; (swissbib)234509813-41slsp_network
990001080320108281,991150811149705501,(ABN)000108032ABN01,000108032-ABN01,(CH-ZuSLS)991150811149705501; (IDSBB)002227968DSV01; (NEBIS)004683798EBI01; 231759517; (swissbib)231759517-41slsp_network
990003668310108281,991010327369705501,(ABN)000366831ABN01,000366831-ABN01,(CH-ZuSLS)991010327369705501; (RERO)R003690965-41slsp; (IDSLU)000201782ILU01; (NEBIS)009087840EBI01; 242700403; (swissbib)242700403-41slsp_network
990005434740108281,991072413839705501,(ABN)000543474ABN01,000543474-ABN01,(CH-ZuSLS)991072413839705501; (IDSBB)003531363DSV01; (RERO)R008119465-41slsp; 232598169; (swissbib)232598169-41slsp_network
990000862950108281,991137240839705501,(ABN)000086295ABN01,000086295-ABN01,(CH-ZuSLS)991137240839705501; (IDSLU)000103281ILU01; (IDSBB)001391196DSV01; (NEBIS)001784593EBI01; 233299874; (swissbib)233299874-41slsp_network
990001112950108281,991005380369705501,(ABN)000111295ABN01,000111295-ABN01,(CH-ZuSLS)991005380369705501; (IDSSG)000243156HSB01; 001815830; (swissbib)001815830-41slsp_network
990005039540108281,991139542369705501,(ABN)000503954ABN01,000503954-ABN01,(CH-ZuSLS)991139542369705501; (IDSSG)000358303HSB01; (IDSLU)000498352ILU01; (RERO)R004798292-41slsp; (IDSBB)004182830DSV01; (NEBIS)005333033EBI01; 213036150; (swissbib)213036150-41slsp_network
990005341060108281,991034866639705501,(ABN)000534106ABN01,000534106-ABN01,(CH-ZuSLS)991034866639705501; (IDSBB)004747319DSV01; (NEBIS)005749732EBI01; (RERO)R005013518-41slsp; 234084693; (swissbib)234084693-41slsp_network
990008682100108281,991115344739705501,(ABN)000868210ABN01,000868210-ABN01,(CH-ZuSLS)991115344739705501; (IDSBB)007026893DSV01; (NEBIS)010487058EBI01; (IDSLU)001206768ILU01; (IDSBB)006574663DSV01; 239399633; (swissbib)239399633-41slsp_network
990004646080108281,991145442759705501,(ABN)000464608ABN01,000464608-ABN01,(CH-ZuSLS)991145442759705501; (IDSBB)003466531DSV01; 046350071; (swissbib)046350071-41slsp_network
990004129220108281,991060060739705501,(ABN)000412922ABN01,000412922-ABN01,(CH-ZuSLS)991060060739705501; (IDSLU)000774045ILU01; (RERO)0415443-41slsp; 232188513; (swissbib)232188513-41slsp_network
990003899000108281,991010901439705501,(ABN)000389900ABN01,000389900-ABN01,(CH-ZuSLS)991010901439705501; (IDSBB)003072284DSV01; (NEBIS)003498767EBI01; 241051959; (swissbib)241051959-41slsp_network
990003809060108281,991029483659705501,(ABN)000380906ABN01,000380906-ABN01,(CH-ZuSLS)991029483659705501; (NEBIS)001316590EBI01; (RERO)1145616-41slsp; (IDSBB)000295843DSV01; 214306712; (swissbib)214306712-41slsp_network
990000111910108281,991014766739705501,(ABN)000011191ABN01,000011191-ABN01,(CH-ZuSLS)991014766739705501; (IDSBB)001477240DSV01; (NEBIS)000496998EBI01; (IDSLU)000036741ILU01; 219320500; (swissbib)219320500-41slsp_network
990000444530108281,991088557299705501,(ABN)000044453ABN01,000044453-ABN01,(CH-ZuSLS)991088557299705501; (IDSLU)000076486ILU01; (NEBIS)000914275EBI01; (IDSBB)000987954DSV01; 212354264; (swissbib)212354264-41slsp_network
990007350740108281,991141736629705501,(ABN)000735074ABN01,000735074-ABN01,(CH-ZuSLS)991141736629705501; (IDSSG)000835724HSB01; (RERO)R007547250-41slsp; (IDSBB)006200340DSV01; 214912272; (swissbib)214912272-41slsp_network
990002905980108281,991103938359705501,(ABN)000290598ABN01,000290598-ABN01,(CH-ZuSLS)991103938359705501; (IDSSG)000092176HSB01; (IDSBB)000016680DSV01; (IDSLU)000003361ILU01; (NEBIS)000174944EBI01; (RERO)0311510-41slsp; 234573325; (swissbib)234573325-41slsp_network
990003692460108281,991087264419705501,(ABN)000369246ABN01,000369246-ABN01,(CH-ZuSLS)991087264419705501; (NEBIS)002125544EBI01; 144534975; (swissbib)144534975-41slsp_network
990004480110108281,991128100159705501,(ABN)000448011ABN01,000448011-ABN01,(CH-ZuSLS)991128100159705501; (IDSBB)000469358DSV01; 020503431; (swissbib)020503431-41slsp_network
990001125250108281,991055908869705501,(ABN)000112525ABN01,000112525-ABN01,(CH-ZuSLS)991055908869705501; (IDSLU)000369291ILU01; (NEBIS)004914165EBI01; (IDSBB)003123446DSV01; (IDSSG)000808958HSB01; (RERO)R003544435-41slsp; 237133202; (swissbib)237133202-41slsp_network
990004480880108281,991057369569705501,(ABN)000448088ABN01,000448088-ABN01,(CH-ZuSLS)991057369569705501; (NEBIS)002902304EBI01; 148011896; (swissbib)148011896-41slsp_network
990004748080108281,991057781999705501,(ABN)000474808ABN01,000474808-ABN01,(CH-ZuSLS)991057781999705501; (IDSBB)003522771DSV01; 047579765; (swissbib)047579765-41slsp_network
990007031960108281,991156495059705501,(ABN)000703196ABN01,000703196-ABN01,(CH-ZuSLS)991156495059705501; (OCoLC)828190903; (OCoLC)796231108; (NEBIS)007630156EBI01; (IDSBB)006219949DSV01; (IDSLU)001072749ILU01; 217318614; (swissbib)217318614-41slsp_network
990006160900108281,991081154209705501,(ABN)000616090ABN01,000616090-ABN01,(CH-ZuSLS)991081154209705501; (IDSSG)000306589HSB01; (IDSBB)000792975DSV01; (NEBIS)000987413EBI01; 233497110; (swissbib)233497110-41slsp_network
990006959260108281,991124739559705501,(ABN)000695926ABN01,000695926-ABN01,(CH-ZuSLS)991124739559705501; (DE-599)DNB1021759023; (IDSBB)005996472DSV01; 067473768; (swissbib)067473768-41slsp_network
990002971440108281,991091379359705501,(ABN)000297144ABN01,000297144-ABN01,(CH-ZuSLS)991091379359705501; (IDSBB)003086442DSV01; (IDSLU)000303380ILU01; (RERO)R003715517-41slsp; 223447684; (swissbib)223447684-41slsp_network
990003088360108281,991109082099705501,(ABN)000308836ABN01,000308836-ABN01,(CH-ZuSLS)991109082099705501; (RERO)R004370410-41slsp; 105006009; (swissbib)105006009-41slsp_network
990000187420108281,991041394799705501,(ABN)000018742ABN01,000018742-ABN01,(CH-ZuSLS)991041394799705501; (IDSBB)000810619DSV01; (IDSLU)000059165ILU01; (NEBIS)001196442EBI01; 213399148; (swissbib)213399148-41slsp_network
990006699390108281,991129203169705501,(ABN)000669939ABN01,000669939-ABN01,(CH-ZuSLS)991129203169705501; (IDSBB)001955297DSV01; 031988245; (swissbib)031988245-41slsp_network
990006880410108281,991101372109705501,(ABN)000688041ABN01,000688041-ABN01,(CH-ZuSLS)991101372109705501; (NEBIS)005350158EBI01; 164479449; (swissbib)164479449-41slsp_network
990003187790108281,991008290079705501,(ABN)000318779ABN01,000318779-ABN01,(CH-ZuSLS)991008290079705501; (IDSLU)000121780ILU01; (IDSBB)001195743DSV01; (NEBIS)001622361EBI01; (RERO)2118356-41slsp; 224930729; (swissbib)224930729-41slsp_network
990003844450108281,991009108279705501,(ABN)000384445ABN01,000384445-ABN01,(CH-ZuSLS)991009108279705501; (IDSBB)006526571DSV01; 069722706; (swissbib)069722706-41slsp_network
990004117320108281,991143861769705501,(ABN)000411732ABN01,000411732-ABN01,(CH-ZuSLS)991143861769705501; (RERO)R005958690-41slsp; 113159811; (swissbib)113159811-41slsp_network
990008642460108281,991042265359705501,(ABN)000864246ABN01,000864246-ABN01,(CH-ZuSLS)991042265359705501; (IDSBB)005993766DSV01; 067188249; (swissbib)067188249-41slsp_network
990005195570108281,991018466229705501,(ABN)000519557ABN01,000519557-ABN01,(CH-ZuSLS)991018466229705501; (IDSBB)004939157DSV01; (NEBIS)002799596EBI01; (IDSSG)000486246HSB01; (RERO)1458377-41slsp; 242823955; (swissbib)242823955-41slsp_network
990007302230108281,991133835669705501,(ABN)000730223ABN01,000730223-ABN01,(CH-ZuSLS)991133835669705501; (DDB)973531797; (RERO)R007311352-41slsp; (IDSBB)003598497DSV01; 231297580; (swissbib)231297580-41slsp_network
990003805050108281,991001996299705501,(ABN)000380505ABN01,000380505-ABN01,(CH-ZuSLS)991001996299705501; (IDSBB)002980736DSV01; 043087418; (swissbib)043087418-41slsp_network
990003409840108281,991034126449705501,(ABN)000340984ABN01,000340984-ABN01,(CH-ZuSLS)991034126449705501; (IDSLU)000115894ILU01; (IDSBB)006524640DSV01; 233283234; (swissbib)233283234-41slsp_network
990008939990108281,991170832008805501,(ABN)000893999ABN01,000893999-ABN01,(CH-ZuSLS)991170832008805501
990008476300108281,991042854659705501,(ABN)000847630ABN01,000847630-ABN01,(CH-ZuSLS)991042854659705501; (OCoLC)1078917133; (DE-599)DNB1172910170; (RERO)R008906019-41slsp; (IDSBB)007062067DSV01; (NEBIS)011332930EBI01; (IDSLU)001361181ILU01; 242856942; (swissbib)242856942-41slsp_network
990002941510108281,991026313279705501,(ABN)000294151ABN01,000294151-ABN01,(CH-ZuSLS)991026313279705501; (IDSSG)000032882HSB01; (IDSLU)000057433ILU01; (RERO)bv01000341-41slsp; (NEBIS)001174351EBI01; (IDSBB)000723003DSV01; (RERO)1423594-41slsp; 222011904; (swissbib)222011904-41slsp_network
990000020780108281,991013842539705501,(ABN)000002078ABN01,000002078-ABN01,(CH-ZuSLS)991013842539705501; (IDSBB)002329248DSV01; (NEBIS)006053037EBI01; (IDSLU)000038961ILU01; (IDSBB)000077880DSV01; 222118040; (swissbib)222118040-41slsp_network
990005512940108281,991038784439705501,(ABN)000551294ABN01,000551294-ABN01,(CH-ZuSLS)991038784439705501; (IDSLU)000935032ILU01; (NEBIS)006203556EBI01; (IDSBB)005229447DSV01; (RERO)R005667358-41slsp; 211170577; (swissbib)211170577-41slsp_network
990003953250108281,991096227089705501,(ABN)000395325ABN01,000395325-ABN01,(CH-ZuSLS)991096227089705501; (IDSBB)006527182DSV01; (IDSLU)000756238ILU01; (RERO)0357995-41slsp; 227567374; (swissbib)227567374-41slsp_network
990000517120108281,991025941059705501,(ABN)000051712ABN01,000051712-ABN01,(CH-ZuSLS)991025941059705501; (IDSBB)000874362DSV01; (NEBIS)006762516EBI01; 213049716; (swissbib)213049716-41slsp_network
990003008380108281,991100875619705501,(ABN)000300838ABN01,000300838-ABN01,(CH-ZuSLS)991100875619705501; (RERO)0297332-41slsp; 07814163X; (swissbib)07814163X-41slsp_network
990007090510108281,991156305949705501,(ABN)000709051ABN01,000709051-ABN01,(CH-ZuSLS)991156305949705501; (IDSSG)000521817HSB01; 003488144; (swissbib)003488144-41slsp_network
990008033200108281,991077751619705501,(ABN)000803320ABN01,000803320-ABN01,(CH-ZuSLS)991077751619705501; (IDSBB)006654422DSV01; (NEBIS)010807402EBI01; 224443453; (swissbib)224443453-41slsp_network
990006271220108281,991046954389705501,(ABN)000627122ABN01,000627122-ABN01,(CH-ZuSLS)991046954389705501; (NEBIS)006435716EBI01; (IDSBB)005696271DSV01; 218790848; (swissbib)218790848-41slsp_network
990002176130108281,991007730639705501,(ABN)000217613ABN01,000217613-ABN01,(CH-ZuSLS)991007730639705501; (NEBIS)009385256EBI01; 193180677; (swissbib)193180677-41slsp_network
990008832470108281,991170719038405501,(ABN)000883247ABN01,000883247-ABN01,(CH-ZuSLS)991170719038405501; (DE-101)1208024434
990005834760108281,991014661299705501,(ABN)000583476ABN01,000583476-ABN01,(CH-ZuSLS)991014661299705501; (OCoLC)704818991; (SBT)000685273SBT01; (IDSSG)000531873HSB01; (RERO)R005991745-41slsp; (IDSBB)005586057DSV01; (NEBIS)006395362EBI01; 215002423; (swissbib)215002423-41slsp_network
990007741990108281,991170961369105501,(ABN)000774199ABN01,000774199-ABN01,(CH-ZuSLS)991170961369105501; (ALEX)9925913683601791; (ALEX)bv9925913683601791
990000893980108281,991111476009705501,(ABN)000089398ABN01,000089398-ABN01,(CH-ZuSLS)991111476009705501; (NEBIS)010757162EBI01; (IDSBB)001419289DSV01; 218464452; (swissbib)218464452-41slsp_network
990003663160108281,991057309589705501,(ABN)000366316ABN01,000366316-ABN01,(CH-ZuSLS)991057309589705501; (SBT)000569629SBT01; (IDSBB)004410115DSV01; (NEBIS)005587473EBI01; 229548695; (swissbib)229548695-41slsp_network
990007583100108281,991139558889705501,(ABN)000758310ABN01,000758310-ABN01,(CH-ZuSLS)991139558889705501; (OCoLC)879249859; (IDSBB)006625825DSV01; 071177892; (swissbib)071177892-41slsp_network
990003591770108281,991070881959705501,(ABN)000359177ABN01,000359177-ABN01,(CH-ZuSLS)991070881959705501; (IDSLU)000757014ILU01; (RERO)0271876-41slsp; (IDSBB)002507953DSV01; 215699874; (swissbib)215699874-41slsp_network
990005339090108281,991005525619705501,(ABN)000533909ABN01,000533909-ABN01,(CH-ZuSLS)991005525619705501; (IDSBB)004271770DSV01; (NEBIS)005228579EBI01; (IDSSG)000346717HSB01; 230889964; (swissbib)230889964-41slsp_network
990003781080108281,991121347409705501,(ABN)000378108ABN01,000378108-ABN01,(CH-ZuSLS)991121347409705501; (IDSLU)000737720ILU01; (IDSBB)004360035DSV01; 227249046; (swissbib)227249046-41slsp_network
990007910370108281,991071055309705501,(ABN)000791037ABN01,000791037-ABN01,(CH-ZuSLS)991071055309705501; (OCoLC)934809288; (DE-599)DNB1080494995; (IDSBB)007144439DSV01; (NEBIS)010658885EBI01; (IDSLU)001229424ILU01; 216440335; (swissbib)216440335-41slsp_network
990000793970108281,991086327019705501,(ABN)000079397ABN01,000079397-ABN01,(CH-ZuSLS)991086327019705501; (NEBIS)008337221EBI01; (IDSBB)001991605DSV01; 221894896; (swissbib)221894896-41slsp_network
990008963470108281,991125077049705501,(ABN)000896347ABN01,000896347-ABN01,(CH-ZuSLS)991125077049705501; (IDSBB)005658708DSV01; 062714147; (swissbib)062714147-41slsp_network
990002763560108281,991128445289705501,(ABN)000276356ABN01,000276356-ABN01,(CH-ZuSLS)991128445289705501; (NEBIS)001552531EBI01; (IDSBB)001182508DSV01; 214488667; (swissbib)214488667-41slsp_network
990000230000108281,991071021529705501,(ABN)000023000ABN01,000023000-ABN01,(CH-ZuSLS)991071021529705501; (RERO)2297693-41slsp; (IDSBB)004855383DSV01; (NEBIS)003248576EBI01; 216295785; (swissbib)216295785-41slsp_network
990003740030108281,991001877929705501,(ABN)000374003ABN01,000374003-ABN01,(CH-ZuSLS)991001877929705501; (IDSSG)000787083HSB01; (IDSBB)004445839DSV01; (IDSLU)000579533ILU01; (NEBIS)005538378EBI01; (RERO)R004569389-41slsp; 234209984; (swissbib)234209984-41slsp_network
990006777530108281,991053735759705501,(ABN)000677753ABN01,000677753-ABN01,(CH-ZuSLS)991053735759705501; (OCoLC)792796200; (IDSBB)005849561DSV01; (NEBIS)007360023EBI01; 22491717X; (swissbib)22491717X-41slsp_network
